Merk;CC;Model;Type | KW/PK | Bouwjaar;;AGM Landport;SMF;SLA;HVT;GEL;Lithium **
APRILIA ;244;SCARABEO;Scarabeo 250 (VR) | KW: 16/PK: 22 | 01.2007 -;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;244;SPORTCITY;Sportcity 250 i.e. | KW: 17/PK: 23 | 01.2005 - 12.2009;;;; YT12B-4;; GT12B-4; LFP14
APRILIA ;244;SPORTCITY;Sportcity CUBE 250 | KW: 17/PK: 23 | 05.2006 -;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;249;RS;RS 250 (LD) | KW: 40/PK: 54 | 01.1995 - 12.1996; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
APRILIA ;249;RS;RS 250 (LD) | KW: 40/PK: 55 | 01.1997 - 12.2002; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
APRILIA ;249;RS;RS 250 Replica (LD) | KW: 40/PK: 54 | 01.2000 - 12.2002; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
APRILIA ;249;RX;RX 250 | KW: 13/PK: 18 | 01.1985 -; YB9B;;;;; GB9B;
APRILIA ;249;RX;RX 250 Tuareg Ralley | KW: 13/PK: 18 | 01.1985 -; YB9B;;;;; GB9B;
APRILIA ;250;LEONARDO;Leonardo 250 (PD) | KW: 14/PK: 19 | 01.1999 - 12.2001; YB12AL-A;;;;; GB12AL-A; LFP14
APRILIA ;250;LEONARDO;Leonardo 250 | KW: 14/PK: 19 | 01.2002 -; YB12AL-A;;;;; GB12AL-A; LFP14
APRILIA ;265;LEONARDO;Leonardo 300 | KW: 15/PK: 20 | 01.2005 - 12.2006; YB12AL-A;;;;; GB12AL-A; LFP14
APRILIA ;278;ATLANTIC;Atlantic 300 i.e. (SPG) | KW: 17/PK: 23 | 03.2010 -; YB12AL-A;;;;; GB12AL-A; LFP14
APRILIA ;278;CUBE;Cube 300 i.e. | KW: 17/PK: 23 | 06.2008 - 12.2013;;;; YT12B-4;; GT12B-4;
APRILIA ;278;CUBE;Cube 300 i.e. Black Line | KW: 17/PK: 23 | 06.2010 - 12.2013;;;; YT12B-4;; GT12B-4;
APRILIA ;278;SCARABEO;Scarabeo 300 (VR) | KW: 16/PK: 22 | 01.2009 - 12.2012;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;278;SR X;SR x 300 i.e. | KW: 16/PK: 22 | 01.2012 -;;;; YTX14-4; HVT-8; GTX14-4;
APRILIA ;280;SPORTCITY;Sportcity Street 300 | KW: 16/PK: 22 | 07.2008 -;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;349;WIND;6.35 Tuareg Wind | KW: 20/PK: 27 | 01.1986 - 12.1988; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2;
APRILIA ;349;ETX;ETX 350 | KW: 20/PK: 27 | 01.1985 - 12.1988; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP5
APRILIA ;349;ETX;ETX 6.35 | KW: 20/PK: 27 | 01.1988 -; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP5
APRILIA ;399;ATLANTIC;Atlantic 400 Sprint | KW: 25/PK: 34 | 01.2006 - 12.2009;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;399;SCARABEO;Scarabeo 400 i.e. (VR) | KW: 25/PK: 34 | 01.2006 - 12.2011;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;449;RXV;RXV 450 (VP) | KW: 14/PK: 19 | 01.2007 - 12.2007;;;; YTX7A-4;; GTX7A-4; LFP7Z
APRILIA ;449;RXV;RXV 450 (VP) | KW: 25/PK: 34 | 01.2006 - 12.2006; YB9B;;;;; GB9B; LFP7Z
APRILIA ;449;RXV;RXV 450 (VPT) | KW: 13/PK: 18 | 01.2008 - 12.2010;;;; YTX7A-4;; GTX7A-4; LFP7Z
APRILIA ;449;SXV;SXV 450 (VS) | KW: 25/PK: 34 | 01.2006 - 12.2006;;;; YTZ10-S;; GTZ10-S; LFP14
APRILIA ;449;SXV;SXV 450 | KW: 14/PK: 19 | 01.2007 - 12.2007;;;; YTX7A-4;; GTX7A-4; LFP14
APRILIA ;449;SXV;SXV 450 Replica | KW: 14/PK: 19 | 01.2006 - 12.2011;;;; YTX7A-4;; GTX7A-4; LFP14
APRILIA ;459;ATLANTIC;Atlantic 500 (PT) | KW: 29/PK: 39 | 01.2002 -; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
APRILIA ;459;ATLANTIC;Atlantic 500 Sprint (VL) | KW: 28/PK: 38 | 01.2005 - 12.2010; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
APRILIA ;460;SCARABEO;Scarabeo 500 (RT) | KW: 28/PK: 38 | 05.2003 - 12.2004; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
APRILIA ;460;SCARABEO;Scarabeo 500 | KW: 29/PK: 39 | 01.2006 - 12.2012;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;460;SCARABEO;Scarabeo 500 GT ABS | KW: 29/PK: 39 | 01.2002 - 12.2007; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
APRILIA ;493;SCARABEO;Scarabeo 500 i.e. (VR) | KW: 29/PK: 39 | 01.2008 - 12.2012;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;553;RXV;RXV 550 (VP) | KW: 25/PK: 34 | 01.2006 - 12.2006; YB9B;;;;; GB9B; LFP14
APRILIA ;553;RXV;RXV 550 (VPX) | KW: 14/PK: 19 | 01.2009 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP14
APRILIA ;553;RXV;RXV 550 | KW: 15/PK: 20 | 01.2007 - 12.2007;;;; YTX7A-4;; GTX7A-4; LFP14
APRILIA ;553;SXV;SXV 550 | KW: 15/PK: 20 | 01.2007 - 12.2007;;;; YTX7A-4;; GTX7A-4; LFP14
APRILIA ;562;PEGASO;Pegaso 600 (FP) | KW: 33/PK: 45 | 01.1988 - 12.1991; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
APRILIA ;562;PEGASO;Pegaso 600 (FP) | KW: 35/PK: 48 | 01.1990 -; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
APRILIA ;562;WIND;Tuareg Wind 600 | KW: 33/PK: 45 | 01.1988 - 12.1991; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
APRILIA ;562;WIND;Tuareg Wind 600 | KW: 35/PK: 48 | 01.1988 - 12.1991; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2; LFP14
APRILIA ;649;MOTO;Moto 6.5 (MH) | KW: 31/PK: 42 | 01.1995 - 12.2000; YB12AL-A2;;;;; GB12AL-A; LFP14
APRILIA ;652;PEGASO;Pegaso 650 (GA) | KW: 25/PK: 34 | 01.1992 - 12.1996; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2;
APRILIA ;652;PEGASO;Pegaso 650 (GA) | KW: 34/PK: 46 | 01.1992 - 12.1996; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2;
APRILIA ;652;PEGASO;Pegaso 650 | KW: 36/PK: 49 | 01.1992 - 12.1996; YB14L-A2; YTX14AHL-BS;;;; GB14L-A2;
APRILIA ;652;PEGASO;Pegaso 650 CatCon. () | KW: 25/PK: 34 | 01.1997 - 12.2000; YB12AL-A;;;;; GB12AL-A;
APRILIA ;652;PEGASO;Pegaso 650 CatCon. () | KW: 34/PK: 46 | 01.1997 - 12.2000; YB12AL-A;;;;; GB12AL-A;
APRILIA ;652;PEGASO;Pegaso 650 CatCon. (RW) | KW: 36/PK: 49 | 01.2001 - 12.2004; YB12AL-A;;;;; GB12AL-A;
APRILIA ;652;PEGASO;Pegaso 650 Garda () | KW: 25/PK: 34 | 01.1997 - 12.2000; YB12AL-A;;;;; GB12AL-A;
APRILIA ;652;PEGASO;Pegaso 650 Garda () | KW: 34/PK: 46 | 01.1997 - 12.2000; YB12AL-A;;;;; GB12AL-A;
APRILIA ;652;PEGASO;Pegaso 650 Garda () | KW: 36/PK: 49 | 01.1997 - 12.2000; YB12AL-A;;;;; GB12AL-A;
APRILIA ;652;PEGASO;Pegaso 650 I.E. (RW) | KW: 25/PK: 34 | 01.2001 - 12.2004; YB12AL-A;;;;; GB12AL-A; LFP14
APRILIA ;652;PEGASO;Pegaso 650 I.E. (RW) | KW: 36/PK: 49 | 01.2001 - 12.2004; YB12AL-A;;;;; GB12AL-A; LFP14
APRILIA ;652;PEGASO;Pegaso 650 I.E. Garda (RW) | KW: 25/PK: 34 | 01.2001 - 12.2004; YB12AL-A;;;;; GB12AL-A;
APRILIA ;652;PEGASO;Pegaso 650 I.E. Garda (RW) | KW: 36/PK: 49 | 01.2001 - 12.2004; YB12AL-A;;;;; GB12AL-A;
APRILIA ;660;PEGASO;Pegaso 650 (VD) | KW: 35/PK: 48 | 01.2005 - 12.2009;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;660;PEGASO;Pegaso 650 Factory (VD) | KW: 25/PK: 34 | 01.2005 - 12.2009;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;660;PEGASO;Pegaso 650 Factory (VD) | KW: 35/PK: 48 | 01.2005 - 12.2009;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;660;PEGASO;Pegaso 650 Strada (VD) | KW: 25/PK: 34 | 01.2005 - 12.2009;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;660;PEGASO;Pegaso 650 Strada (VD) | KW: 35/PK: 48 | 01.2005 - 12.2009;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;660;PEGASO;Pegaso 650 Trail (VD) | KW: 25/PK: 34 | 01.2005 - 12.2009;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;660;PEGASO;Pegaso 650 Trail (VD) | KW: 35/PK: 48 | 01.2005 - 12.2009;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;749;DORSODURO;Dorsoduro 750 (M551M) | KW: 67/PK: 91 | 05.2008 - 12.2013;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;749;DORSODURO;Dorsoduro 750 ABS | KW: 67/PK: 91 | 01.2014 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;749;DORSODURO;Dorsoduro 750 Factory (M551M) | KW: 67/PK: 91 | 05.2010 - 12.2013;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;749;SL;SL 750 Shiver | KW: 70/PK: 95 | 07.2007 - 12.2013;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;749;SL;SL 750 Shiver ABS | KW: 35/PK: 48 | 01.2014 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;749;SL;SL 750 Shiver ABS | KW: 70/PK: 95 | 01.2014 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;749;SL;SL 750 Shiver ABS | KW: 70/PK: 95 | 07.2007 - 12.2013;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;749;SL;SL 750 Shiver GT | KW: 70/PK: 95 | 01.2009 - 12.2013;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;750;SHIVER;Shiver 750 (RA) | KW: 25/PK: 34 | 07.2007 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;750;SHIVER;Shiver 750 (RA) | KW: 70/PK: 95 | 07.2007 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;839;NA;na 850 | KW: 56/PK: 76 | 11.2007 - 12.2013;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;839;NA;na 850 GT | KW: 56/PK: 77 | 04.2009 - 12.2013;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;839;NA;na 850 GT ABS | KW: 56/PK: 76 | 01.2014 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;839;SRV;SRV 850 i.e. | KW: 56/PK: 76 | 06.2012 - 12.2013;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;839;SRV;SRV 850 i.e. ABS | KW: 56/PK: 77 | 01.2014 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;896;DORSODURO;Dorsoduro 900 | KW: 35/PK: 48 | 01.2017 -;;;; YTX14-4; HVT-8; GTX14-4;
APRILIA ;896;DORSODURO;Dorsoduro 900 | KW: 70/PK: 95 | 01.2017 -;;;; YTX14-4; HVT-8; GTX14-4;
APRILIA ;896;SHIVER;Shiver 900 | KW: 35/PK: 48 | 01.2017 -;;;; YTX14-4; HVT-8; GTX14-4;
APRILIA ;896;SHIVER;Shiver 900 | KW: 70/PK: 95 | 01.2017 -;;;; YTX14-4; HVT-8; GTX14-4;
APRILIA ;998;ETV;ETV 1000 Caponord (PS) | KW: 72/PK: 98 | 01.1998 - 12.2004;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;998;ETV;ETV 1000 Caponord ABS (PS) | KW: 72/PK: 98 | 01.2004 - 12.2007;;;; YTX14-4; HVT-8; GTX14-4;
APRILIA ;998;ETV;ETV 1000 Caponord Rally (PS) | KW: 72/PK: 98 | 01.2004 - 12.2004;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;998;ETV;ETV 1000 Raid ABS | KW: 72/PK: 98 | 01.2006 - 01.2006;;;; YTX14-4; HVT-8; GTX14-4;
APRILIA ;998;RST;RST 1000 Futura | KW: 72/PK: 98 | 01.2001 - 12.2003;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;RST;RST 1000 Futura | KW: 78/PK: 106 | 01.2001 - 12.2003;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;RST;RST 1000 Futura | KW: 84/PK: 114 | 01.2001 - 12.2003;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;RSV;RSV 1000 R (RR) | KW: 105/PK: 143 | 01.2004 - 12.2010;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;998;RSV;RSV 1000 R Factory (RR) | KW: 102/PK: 139 | 01.2004 - 12.2005;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;RSV;RSV 1000 R Factory (RR) | KW: 105/PK: 143 | 01.2006 - 12.2011;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;RSV;RSV Mille (ME) | KW: 72/PK: 98 | 01.1998 - 12.2000;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;RSV;RSV Mille (ME) | KW: 87/PK: 118 | 01.1998 - 12.2000;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;RSV;RSV Mille (ME) | KW: 92/PK: 125 | 01.1998 - 12.2000;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;RSV;RSV Mille R (ME) | KW: 87/PK: 118 | 01.2000 - 12.2000;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;998;RSV;RSV Mille R (RP) | KW: 92/PK: 125 | 01.2001 - 12.2003;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;RSV;RSV Mille R (RR) | KW: 102/PK: 139 | 01.2004 - 12.2005;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;RSV;RSV Mille SP | KW: 107/PK: 146 | 01.2000 - 12.2000;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;998;SL;SL Falco (PA) | KW: 87/PK: 118 | 01.2000 - 12.2003;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;998;SL;SL SL Falco Edition (PA) | KW: 87/PK: 118 | 01.2001 - 12.2002;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;998;TUONO;Tuono (RP) | KW: 96/PK: 131 | 01.2003 - 12.2003;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;TUONO;Tuono R (RP) | KW: 92/PK: 125 | 01.2004 - 12.2005;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;TUONO;Tuono R (RR) | KW: 102/PK: 139 | 01.2006 - 12.2011;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;TUONO;Tuono R (RR) | KW: 72/PK: 98 | 01.2006 - 12.2011;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;TUONO;Tuono R (RR) | KW: 78/PK: 106 | 01.2006 - 12.2011;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;TUONO;Tuono R (RR) | KW: 98/PK: 133 | 01.2006 - 12.2006;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;TUONO;Tuono R Dayona Replica | KW: 102/PK: 139 | 06.2007 - 12.2007;;;; YTX12-4;; GTX12-4;
APRILIA ;998;TUONO;Tuono R Factory (RP) | KW: 92/PK: 125 | 01.2004 - 12.2005;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;998;TUONO;Tuono R Factory (RR) | KW: 102/PK: 139 | 05.2006 - 12.2011;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;999;RSV4;RSV4 ABS | KW: 135/PK: 184 | 01.2014 -;;;; YTX12-4;; GTX12-4;
APRILIA ;999;RSV4;RSV4 Factory (RK) | KW: 78/PK: 106 | 03.2009 - 12.2011;;;; YTZ10-S;; GTZ10-S; LFP14
APRILIA ;999;RSV4;RSV4 Factory | KW: 132/PK: 180 | 03.2009 - 12.2011;;;; YTZ10-S;; GTZ10-S; LFP14
APRILIA ;999;RSV4;RSV4 Factory ABS | KW: 135/PK: 184 | 01.2014 -;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;999;RSV4;RSV4 Factory APRC | KW: 132/PK: 180 | 01.2011 - 12.2013;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;999;RSV4;RSV4 R | KW: 132/PK: 180 | 04.2011 - 12.2013;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;999;RSV4;RSV4 R | KW: 132/PK: 180 | 09.2009 - 12.2011;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;999;RSV4;RSV4 RF 1000 (KE) | KW: 148/PK: 201 | 01.2017 -;;;; YTZ12-S;; GTZ12-S;
APRILIA ;999;RSV4;RSV4 RF 1000 (RK) | KW: 148/PK: 201 | 01.2015 -;;;; YTZ10-S;; GTZ10-S;
APRILIA ;999;RSV4;RSV4 RR 1000 (KE) | KW: 148/PK: 201 | 01.2017 -;;;; YTZ12-S;; GTZ12-S;
APRILIA ;999;RSV4;RSV4 RR 1000 (RK) | KW: 148/PK: 201 | 01.2015 -;;;; YTX12-4;; GTX12-4;
APRILIA ;999;TUONO;Tuono V4 (TY) | KW: 78/PK: 106 | 04.2011 - 12.2013;;;; YTZ12-S;; GTZ12-S; LFP14
APRILIA ;999;TUONO;Tuono V4 | KW: 125/PK: 170 | 06.2013 -;;;; YTZ12-S;; GTZ12-S; LFP14
APRILIA ;999;TUONO;Tuono V4 Factory (TY) | KW: 78/PK: 106 | 04.2011 - 12.2013;;;; YTZ12-S;; GTZ12-S; LFP14
APRILIA ;999;TUONO;Tuono V4 Factory | KW: 125/PK: 170 | 06.2013 -;;;; YTZ12-S;; GTZ12-S; LFP14
APRILIA ;999;TUONO;Tuono V4 R | KW: 123/PK: 167 | 04.2011 - 12.2013;;;; YTZ12-S;; GTZ12-S; LFP14
APRILIA ;999;TUONO;Tuono V4 R APRC | KW: 123/PK: 167 | 01.2014 -;;;; YTZ12-S;; GTZ12-S; LFP14
APRILIA ;999;TUONO;Tuono V4 R APRC | KW: 123/PK: 167 | 04.2011 - 12.2013;;;; YTZ12-S;; GTZ12-S; LFP14
APRILIA ;1077;TUONO;Tuono V4 Factory | KW: 129/PK: 175 | 01.2014 -;;;; YTX12-4;; GTX12-4; LFP14
APRILIA ;1077;TUONO;Tuono V4 Factory | KW: 78/PK: 106 | 01.2014 -;;;; YTZ12-S;; GTZ12-S; LFP14
APRILIA ;1077;TUONO;Tuono V4 RR | KW: 129/PK: 175 | 01.2014 -;;;; YTX12-4;; GTX12-4;
APRILIA ;1077;TUONO;Tuono V4 RR | KW: 78/PK: 106 | 01.2014 -;;;; YTZ12-S;; GTZ12-S;
APRILIA ;1197;CAPONORD;Caponord 1200 (VK) | KW: 92/PK: 125 | 01.2013 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;1197;CAPONORD;Caponord 1200 Rally (VK) | KW: 92/PK: 125 | 01.2013 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;1197;DORSODURO;Dorsoduro 1200 | KW: 96/PK: 131 | 10.2010 - 12.2013;;;; YTX14-4; HVT-8; GTX14-4; LFP14
APRILIA ;1197;DORSODURO;Dorsoduro 1200 ABS/ATC | KW: 96/PK: 131 | 10.2010 -;;;; YTX14-4; HVT-8; GTX14-4; LFP14
BAOTIAN ;49;10;BT49QT-10 | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;11;BT49QT-11 | KW: 2/PK: 3 | 01.2010 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;49;12A;BT49QT-12A | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;12C;BT49QT-12C | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;12D;BT49QT-12D | KW: 2/PK: 3 | 01.2007 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;12E;BT49QT-12E | KW: 2/PK: 3 | 01.2007 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;12F;BT49QT-12F | KW: 2/PK: 3 | 01.2007 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;12G;BT49QT-12G | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;12P;BT49QT-12P | KW: 2/PK: 3 | 01.2008 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;18C;BT49QT-18C | KW: 4/PK: 5 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;18E;BT49QT-18E | KW: 4/PK: 5 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;18F;BT49QT-18F | KW: 4/PK: 5 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;20B;BT49QT-20B | KW: 3/PK: 4 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;21B;BT49QT-21B | KW: 3/PK: 4 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;22C;BT49QT-22C | KW: 3/PK: 4 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;22D;BT49QT-22D | KW: 3/PK: 4 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;22E;BT49QT-22E | KW: 3/PK: 4 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;22F;BT49QT-22F | KW: 3/PK: 4 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;22P;BT49QT-22P | KW: 3/PK: 4 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;28A;BT49QT-28A | KW: 4/PK: 5 | 01.2010 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;49;2A;BT49QT-2A | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;2C;BT49QT-2C | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;2C;BT49QT-2C2 | KW: 3/PK: 4 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;6A;BT49QT-6A1 | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;6B;BT49QT-6B1 | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;7A;BT49QT-7A | KW: 2/PK: 3 | 01.2010 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;49;7B;BT49QT-7B | KW: 2/PK: 3 | 01.2010 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;49;9S;BT49QT-9bS3 | KW: 3/PK: 4 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;9D;BT49QT-9D | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;9F;BT49QT-9F | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;9N;BT49QT-9N | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;9O;BT49QT-9O | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;9P;BT49QT-9P | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;9R;BT49QT-9R | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;9S;BT49QT-9S | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;49;9T;BT49QT-9T | KW: 2/PK: 3 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;124;12A;BT125T-12A | KW: 5/PK: 7 | 01.2010 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;124;12C;BT125T-12C | KW: 5/PK: 7 | 01.2007 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;124;12D;BT125T-12D | KW: 5/PK: 7 | 01.2007 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;124;12E;BT125T-12E | KW: 5/PK: 7 | 01.2010 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;124;12F;BT125T-12F1 | KW: 5/PK: 7 | 01.2010 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;124;12F;BT125T-12F3 | KW: 7/PK: 10 | 01.2010 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;124;8A;BT125T-8A | KW: 5/PK: 7 | 01.2010 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;124;8B;BT125T-8B | KW: 5/PK: 7 | 01.2010 -;;;; YTX7A-4;; GTX7A-4;
BAOTIAN ;149;12E;BT150T-12E | KW: 7/PK: 10 | 01.2010 -;;;; YTX5-3;; GTX5-3;
BAOTIAN ;149;7C;BT150T-7C | KW: 7/PK: 10 | 01.2010 -;;;; YTX7A-4;; GTX7A-4;
BENELLI ;49;491;491 Replica | KW: 3/PK: 4 | 01.2001 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
BENELLI ;49;491;491 RR | KW: 3/PK: 4 | 01.2001 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
BENELLI ;49;491;491 ST | KW: 3/PK: 4 | 01.2001 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
BENELLI ;49;NAKED;Naked | KW: 3/PK: 4 | 01.2001 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
BENELLI ;49;PEPE;Pepe LX 50 | KW: 3/PK: 4 | 01.2001 - 12.2006; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B; LFP5
BENELLI ;50;S;S 50 Super Luxus | KW: 2/PK: 3 | 01.1989 -; YB4L-B; YTX4L-BS;; SLA 12-4S;; GB4L-B;
BENELLI ;124;2C;125 2C SE (Z1/P) | KW: 11/PK: 15 | 01.1976 - 12.1979;6N11A-1B;;;;;; LFP7Z
