Category;Brand;CC;Model;Year;AGM_Premium;MF;Conventional;Conventional_Old
Motorcycles;ZengChengHaiLi;100;HJ100T-E;-;-;YTX7A-BS;-;-
Motorcycles;ZengChengHaiLi;125;HJ125-2,3,5,9,10,15,18;-;-;-;-;12N9-4B-1
Motorcycles;ZengChengHaiLi;125;HJ125-7,6,6A;-;-;-;YB7-A;-
Motorcycles;ZengChengHaiLi;125;HJ125T,-3,8,B,D,2D;-;-;YTX7A-BS;-;-
Motorcycles;ZengChengHaiLi;150;HJ150-9,10;-;-;-;-;12N9-4B-1
Motorcycles;ZengChengHaiLi;250;HJ250;-;-;-;-;12N9-4B-1
Motorcycles;ZongShen;50;FLY-50;-;-;YTX9-BS;-;-
Motorcycles;ZongShen;50;ZIP50;-;-;YTX9-BS;-;-
Motorcycles;ZUNDAPP;125;GS125;-;-;-;-;6N11A-3A
Motorcycles;ZUNDAPP;125;KS125;-;-;-;-;6N11A-3A
Motorcycles;ZUNDAPP;175;KS175;-;-;-;-;6N11A-3A
Motorcycles;ZUNDAPP;850;K850 Super;-;-;-;YB9L-B;-
ATV;AEON (BENZAI);50;Cobra/CX-Sport 50;All;-;YTX4L-BS;-;-
ATV;AEON (BENZAI);90;Cobra/CX-Sport 90;All;-;YTX4L-BS;-;-
ATV;AEON (BENZAI);100;Cobra/CX-Sport 100;All;-;YTX4L-BS;-;-
ATV;ARCTIC CAT;50;DVX50;06-09;YTZ7S;YTX5L-BS;-;-
ATV;ARCTIC CAT;90;All Models;-6;-;YTX4L-BS;-;-
ATV;ARCTIC CAT;90;DVX90;06-09;YTZ7S;YTX5L-BS;-;-
ATV;ARCTIC CAT;250;All Models;-5;YTX14AHL-BS;-;YB14L-A2;-
ATV;ARCTIC CAT;250;DVX250, 2x4;06;-;YTX12-BS;-;-
ATV;ARCTIC CAT;300;All Models;All;YTX14AHL-BS;-;YB14L-A2;-
ATV;ARCTIC CAT;366;366;-;-;-;YB14-A2;-
ATV;ARCTIC CAT;400;All Models;All;YTX14AH-BS;-;YB14-A2;-
ATV;ARCTIC CAT;400;DVX400;All;-;YTX9-BS;-;-
ATV;ARCTIC CAT;500;All Models;All;YTX14AH-BS;-;YB14-A2;-
ATV;ARCTIC CAT;650;4x4 Automatic;04-06;YTX14AH-BS;-;YB14-A2;-
ATV;ARCTIC CAT;400;TRV400;-9;-;-;YB14-A2;-
ATV;ARCTIC CAT;650;650H1, TBX650;-9;-;-;YB14-A2;-
ATV;ARCTIC CAT;700;TRV700;-9;-;-;YB14-A2;-
ATV;ARCTIC CAT;700;700H1;-9;YTX20H-BS;-;-;-
ATV;ARCTIC CAT;1000;Thundercat;-9;YTX20H-BS;-;-;-
ATV;BOMBARDIER;nan;See BRP (Can-AM);-;-;-;-;-
ATV;BRP (Can-Am);50;DS50, Quest;02-06;-;YTX4L-BS;-;-
ATV;BRP (Can-Am);90;DS90, DS90F, Quest;02-06;-;YTX4L-BS;-;-
ATV;BRP (Can-Am);200;Rally;02-06;YTX14AH-BS;-;YB14A-A2;-
ATV;BRP (Can-Am);250;DS250;06;-;YTX12-BS;-;-
ATV;BRP (Can-Am);250;DS250;-9;-;YT7B-BS;-;-
ATV;BRP (Can-Am);330;Outlander 330;04-05;-;YTX15L-BS;-;-
ATV;BRP (Can-Am);400;Outlander 400;03-04;-;YTX15L-BS;-;-
ATV;BRP (Can-Am);400;Outlander 400, XT, MAX;04-05;YTX20HL-BS;YTX20L-BS;-;-
ATV;BRP (Can-Am);450;DS450;-9;-;YT7B-BS;-;-
ATV;BRP (Can-Am);500;Traxter (All Models), Quest;99-05;YTX20HL-BS-PW;-;YB16CL-B;-
ATV;BRP (Can-Am);500;Traxter (All Models), Quest (Opt);02-05;YTX24HL-BS;-;Y50-N18L-A-CX;Y50-N18L-A
ATV;BRP (Can-Am);650;DS650;00-06;-;YTX15L-BS;-;-
ATV;BRP (Can-Am);650;Quest;02-05;YTX20HL-BS-PW;-;YB16CL-B;-
ATV;BRP (Can-Am);650;Quest (Opt);02-05;YTX24HL-BS;-;Y50-N18L-A-CX;Y50-N18L-A
ATV;BRP (Can-Am);660;Outlander 660 EFI;06;YTX20HL-BS;YTX20L-BS;-;-
ATV;BRP (Can-Am);800;Outlander 800 EFI, Renegade;06-07;YTX20HL-BS;YTX20L-BS;-;-
ATV;BRP (Can-Am);All;Outlander, Renegade;-9;YTX20HL-BS;YTX20L-BS;-;-
ATV;CANNONDALE;All;All Models;01-03;-;YTX9-BS;-;-
ATV;DRR;All;All models;-;-;YTX4L-BS;-;-
ATV;E-TON;50;All models;04-05;-;YTX5L-BS;-;-
ATV;E-TON;50;AXL, TXL, NXL, RXL;99-03;-;YTX4L-BS;-;-
ATV;E-TON;90;All models;04-05;-;YTX5L-BS;-;-
ATV;E-TON;90;AXL, TXL, NXL, RXL;99-03;-;YTX4L-BS;-;-
ATV;E-TON;90;DXL90 Sierra;99-03;-;YTX4L-BS;-;-
ATV;E-TON;150;CXL150 Yukon II;00-03;-;YTX9-BS;-;-
ATV;E-TON;150;YXL150 Yukon;00-03;-;YTX9-BS;-;-
ATV;HONDA;90;TRX90;06-09;YTZ7S;YTX5L-BS;-;-
ATV;HONDA;125;ATC125M;86-87;-;YTX12-BS;-;-
ATV;HONDA;125;ATC125M;84-85;-;-;YB9A-A;-
ATV;HONDA;125;TRX125 Fourtrax;87-88;-;YTX9-BS;-;-
ATV;HONDA;125;TRX125 Fourtrax;85-86;-;-;YB9A-A;-
ATV;HONDA;200;ATC200 Big Red;82-84;YTX14AH-BS;-;YB14A-A2;-
ATV;HONDA;200;ATC200M;84-85;YTX14AH-BS;-;YB14A-A2;-
ATV;HONDA;200;TRX200 Fourtrax;90-96;-;YTX12-BS;-;-
ATV;HONDA;200;TRX200 Fourtrax;84;YTX14AH-BS;-;YB14A-A2;-
ATV;HONDA;200;TRX200SX Fourtrax;86-88;-;YTX12-BS;-;-
ATV;HONDA;250;ATC250ES Big Red;85-87;-;YTX12-BS;-;-
ATV;HONDA;250;ATC250SX;85-87;-;YTX12-BS;-;-
ATV;HONDA;250;TRX250 EX, TE, TM;01-09;-;YTX9-BS;-;-
ATV;HONDA;250;TRX250 Fourtrax;85-87;-;YTX12-BS;-;-
ATV;HONDA;250;TRX250 FourTrax Recon, ES;97-07;-;YTX12-BS;-;-
ATV;HONDA;250;TRX250 Recon, ES;97-03;-;YTX12-BS;-;-
ATV;HONDA;300;TRX300 Fourtrax;88-00;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;300;TRX300EX, Sportrax;93-08;-;YTX9-BS;-;-
ATV;HONDA;300;TRX300FW Fourtrax 4x4;88-00;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;350;FL350R Odyssey;85;-;YTX12-BS;-;-
ATV;HONDA;350;TRX350 Rancher;00-06;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;350;TRX350, D Fourtrax 4x4;86-89;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;400;FL400R Pilot;89-90;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;400;TRX400 Rancher AT;04-06;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;400;TRX400EX, FourTrax, Sportrax;99-09;-;YTX9-BS;-;-
ATV;HONDA;400;TRX400FW Foreman;95-03;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;420;TRX420 Rancher 4x4;-9;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;450;TRX450 Fourtrax Foreman S, ES;98-04;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;450;TRX450R;06-08;YTZ7S;-;-;-
ATV;HONDA;500;TRX500 Fourtrax Rubicon;01-09;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;500;TRX500FE, FM, TM;05-09;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;500;FourTrax Foreman ES, 4x4;05-09;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;650;TRX650 FourTrax Rincon (Std.);03-05;YTX14H-BS;YTX14-BS;-;-
ATV;HONDA;650;(Optional _cold starting);03-04;YTX20HL-BS;YTX20L-BS;-;-
ATV;HONDA;680;TRX680 Four Trax Rincon;06-09;YTX20HL-BS;YTX20L-BS;-;-
ATV;JOHN DEERE;nan;All Models;All;YTX20HL-BS-PW;-;YB16CL-B;-
ATV;KASEA;50;Mini Skyhawk;All;-;YTX4L-BS;-;-
ATV;KASEA;50;Skyhawk 50;All;-;YTX4L-BS;-;-
ATV;KASEA;65;KS, KU Models;All;-;YTX7A-BS;-;-
ATV;KASEA;90;KS, KU Models;All;-;YTX7A-BS;-;-
ATV;KASEA;90;Skyhawk 90;All;-;YTX7A-BS;-;-
ATV;KASEA;125;KS, KU Models, Adventure Buggy;All;-;YTX7A-BS;-;-
ATV;KASEA;150;Skyhawk 150, Adventure Buggy;All;-;YTX7A-BS;-;-
ATV;KASEA;170;Skyhawk 170;All;-;YTX7A-BS;-;-
ATV;KASEA;250;Skyhawk 250;All;-;YTX7A-BS;-;-
ATV;KAWASAKI;50;KFX50;07-09;YTZ7S;YTX5L-BS;-;-
ATV;KAWASAKI;80;KSF80-A (KFX80);03-05;YTZ7S;YTX5L-BS;-;-
ATV;KAWASAKI;90;KFX90;07-09;YTZ7S;YTX5L-BS;-;-
ATV;KAWASAKI;110;KLF110-B Mojave;87-88;-;-;YB9L-A2;-
ATV;KAWASAKI;185;KLF185-A Bayou;85-88;-;-;YB10L-B;-
ATV;KAWASAKI;200;KLT200-A, C;81-84;-;-;YB10L-B;-
ATV;KAWASAKI;200;KLT200-B, C;83;-;-;YB12A-A;-
ATV;KAWASAKI;220;KLF220-A Bayou;88-02;-;-;YB10A-A2;-
ATV;KAWASAKI;220;KLF220-A Bayou (CN);92-02;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;250;KLF250-A Bayou;03-09;-;-;YB10A-A2;-
ATV;KAWASAKI;250;KLF250-A Bayou (CN);03-05;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;250;KLT250-A;82-83;-;-;YB12A-A;-
ATV;KAWASAKI;250;KLT250-C Prairie;83;-;-;YB12A-A;-
ATV;KAWASAKI;250;KLT250-C Prairie;84-85;-;-;YB10L-B;-
ATV;KAWASAKI;300;KEF300-A Lakota;95-00;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;300;KEF300-A Lakota Sport;01-03;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;300;KEF300-B Lakota Sport;01-03;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;300;KLF250-A Bayou;03-08;-;-;YB10A-A2;-
ATV;KAWASAKI;300;KLF250-A Bayou (CN);03-05;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;300;KLF300-A Bayou;86-87;YTX20HL-BS-PW;-;YB16CL-B;-
ATV;KAWASAKI;300;KLF300-B Bayou;88-04;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;300;KLF300-B Bayou (CN);92-99;YTX20HL-BS-PW;-;YB16CL-B;-
ATV;KAWASAKI;300;KLF300-C Bayou 300 4x4;89-04;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;300;KLF300-C Bayou 300 4x4 (CN);92-05;YTX20HL-BS-PW;-;YB16CL-B;-
ATV;KAWASAKI;300;KVF300-A Prairie 300, 4x4;99-02;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;300;KVF300-A Prairie 300, 4x4 (CN);99-01;YTX20HL-BS-PW;-;YB16CL-B;-
ATV;KAWASAKI;300;KVF300-B Prairie 300, 4x4;99-02;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;300;KVF300-B Prairie 300, 4x4 (CN);99-02;YTX20HL-BS-PW;-;YB16CL-B;-
ATV;KAWASAKI;360;KVF360 Prairie;-9;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;400;KLF400-B Bayou 400 4x4;93-00;YTX20HL-BS-PW;-;YB16CL-B;-
ATV;KAWASAKI;400;KSF400-A (KFX400);03-06;-;YTX9-BS;-;-
ATV;KAWASAKI;400;KVF400-A Prairie 400 4x4;97-00;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;400;KVF400-A Prairie 400 4x4 (CN);97-00;YTX20HL-BS-PW;-;YB16CL-B;-
ATV;KAWASAKI;400;KVF400-B Prairie 400 4x4;98-00;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;400;KVF400-B Prairie 400 4x4 (CN);98-00;YTX20HL-BS-PW;-;YB16CL-B;-
ATV;KAWASAKI;400;KVF400-C Prairie 400, 4x4;99-02;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;400;KVF400-C Prairie 400, 4x4 (CN);99-02;-;KMX14-BS*;-;-
ATV;KAWASAKI;400;KVF400-D Prairie 400, 4x4;99-02;YTX14AH-BS;-;YB14A-A2;-
ATV;KAWASAKI;400;KVF400-D Prairie 400, 4x4 (CN);99-01;-;KMX14-BS*;-;-
ATV;KAWASAKI;450;KFX450R;08-09;-;YTX7L-BS;-;-
ATV;KAWASAKI;650;4x4 Advantage Classic;02-03;-;KMX14-BS*;-;-
ATV;KAWASAKI;650;KVF650 Brute Force;02-09;-;KMX14-BS*;-;-
ATV;KAWASAKI;700;KVF650-A, B, D Prairie 700, 4X4;04-06;-;KMX14-BS*;-;-
ATV;KAWASAKI;700;KFX700;03-09;-;KMX14-BS*;-;-
ATV;KAWASAKI;700;KVF700-A, B, D Prairie 700, 4x4;04-06;-;KMX14-BS*;-;-
ATV;KAWASAKI;750;KVF750 Brute Force;05-09;-;KMX14-BS*;-;-
ATV;KTM;450;SX ATV;08-;-;YTX5L-BS;-;-
ATV;KTM;450;XC ATV;08-;-;YTX5L-BS;-;-
ATV;KTM;505;SX ATV;08-;-;YTX5L-BS;-;-
ATV;KTM;525;XC ATV;08-;-;YTX5L-BS;-;-
ATV;KYMCO;50;Mongoose 50;All;-;YTX5L-BS;-;-
ATV;KYMCO;90;Mongoose 90;All;-;YTX5L-BS;-;-
ATV;KYMCO;150;MXU150;All;-;YTX9-BS;-;-
ATV;KYMCO;250;Mongoose, MXU;All;-;YTX12-BS;-;-
ATV;KYMCO;300;MXU300SD;All;-;YTX12-BS;-;-
ATV;POLARIS;50;Predator, Outlaw;04-09;YTZ7S;YTX5L-BS;-;-
ATV;POLARIS;50;Scrambler;01-02;-;YTX4L-BS;-;-
ATV;POLARIS;50;Scrambler;03;YTZ7S;YTX5L-BS;-;-
ATV;POLARIS;90;Predator, Sportsman, Outlaw;03-09;YTZ7S;YTX5L-BS;-;-
ATV;POLARIS;90;Scrambler, Sportsman;01-02;-;YTX4L-BS;-;-
ATV;POLARIS;200;Phoenix, Sawtooth;05-09;-;YTX12-BS;-;-
ATV;POLARIS;250;All Models;06-08;YTX14AH-BS;-;YB14A-A2;-
ATV;POLARIS;250;All models;85-05;-;-;YB14A-A2;-
ATV;POLARIS;300;Hawkeye, Sportsman 300;06-09;-;-;YB14-B2;-
ATV;POLARIS;325;All Models;87-02;YTX14AH-BS;-;YB14A-A2;-
ATV;POLARIS;330;Magnum, Trail;03-09;YTX14AH-BS;-;YB14A-A2;-
ATV;POLARIS;335;Sportsman;98-01;YTX14AH-BS;-;YB14A-A2;-
ATV;POLARIS;400;All Models;94-08;YTX14AH-BS;-;YB14A-A2;-
ATV;POLARIS;400;Sportsman;-9;YTX14AH-BS;-;-;-
ATV;POLARIS;425;All Models;95-02;YTX14AH-BS;-;YB14A-A2;-
ATV;POLARIS;450;Diesel .445 Litre (primary);99-03;YIX30L;-;YB30L-B;-
ATV;POLARIS;450;Diesel .445 Litre (secondary);99-03;YTX14AH-BS;-;YB14A-A2;-
ATV;POLARIS;450;Outlaw 450;07-09;-;YTX9-BS;-;-
ATV;POLARIS;500;All Models (Excl. Predator, Sportsman);99-09;YTX14AH-BS;-;YB14A-A2;-
ATV;POLARIS;500;Predator, Outlaw;03-06;-;YTX9-BS;-;-
ATV;POLARIS;500;Sportsman;-9;YIX30L;-;-;-
ATV;POLARIS;525;Outlaw 525;08-09;-;YTX9-BS;-;-
ATV;POLARIS;600;Sportsman;04-05;YIX30L;-;YB30L-B;-
ATV;POLARIS;700;Sportsman, Military;02-08;YIX30L;-;YB30L-B;-
ATV;POLARIS;700;Sportsman;-9;YIX30L;-;-;-
ATV;POLARIS;800;Sportsman;05-09;YIX30L;-;-;-
ATV;QIANJIANG;100;;-;YTX4L-BS;-;-;-
ATV;QIANJIANG;50;;-;YTX4L-BS;-;-;-
ATV;SUZUKI;50;LT-Z50 QuadSport;06-09;YTZ7S;YTX5L-BS;-;-
ATV;SUZUKI;80;LT80 QuadSport 80;87-06;YTZ7S;YTX5L-BS;-;-
ATV;SUZUKI;90;LT-Z90 QuadSport;07-09;YTZ7S;YTX5L-BS;-;-
ATV;SUZUKI;160;LT160 E QuadRunner;89-04;-;-;YB9A-A;-
ATV;SUZUKI;160;LT-F160 QuadRunner;91-00;-;-;YB9A-A;-
ATV;SUZUKI;230;LT230E QuadRunner;87;Not available;-;-;-
ATV;SUZUKI;230;LT230E QuadRunner;88-93;-;YTX12-BS;-;-
ATV;SUZUKI;230;LT230GE QuadRunner;85-86;-;-;YB10A-A2;-
ATV;SUZUKI;230;LT-F230 QuadRunner;86-87;-;-;YB10A-A2;-
ATV;SUZUKI;250;LT250EF QuadRunner;85-86;-;-;Y50-N18A-A;-
ATV;SUZUKI;250;LT-4WD QuadRunner;87-99;YTX14AH-BS;-;YB14A-A2;-
ATV;SUZUKI;250;LT-4WD QuadRunner (Opt);87-99;-;-;Y50-N18A-A;-
ATV;SUZUKI;250;LT-F250 QuadRunner;88-01;YTX14AH-BS;-;YB14A-A2;-
ATV;SUZUKI;250;LT-F250 QuadRunner (Opt);88-01;-;-;Y50-N18A-A;-
ATV;SUZUKI;250;LT-F250, F Ozark;02-09;-;YTX12-BS;-;-
ATV;SUZUKI;250;LT-F250F QuadRunner;99-02;YTX14AH-BS;-;YB14A-A2;-
ATV;SUZUKI;250;LT-F250F QuadRunner (CN, Opt);99-02;-;-;Y50-N18A-A;-
ATV;SUZUKI;250;LT-Z250 QuadSport;04-09;-;YTX12-BS;-;-
ATV;SUZUKI;280;LT-F4WDX KingQuad;91-99;YTX14AH-BS;-;YB14A-A2;-
ATV;SUZUKI;280;LT-F4WDX KingQuad (CN, Opt);91-99;-;-;Y50-N18A-A;-
ATV;SUZUKI;300;LT-F4WDX KingQuad;99-02;-;-;YB14A-A2;-
ATV;SUZUKI;300;LT-F4WDX KingQuad (Opt);99-02;-;-;Y50-N18A-A;-
ATV;SUZUKI;300;LT300E QuadRunner 300E;87-89;YTX14AH-BS;-;YB14A-A2;-
ATV;SUZUKI;300;LT-F300F KingQuad;99-02;YTX14AH-BS;-;YB14A-A2;-
ATV;SUZUKI;300;LT-F300F KingQuad (CN, Opt);99-02;-;-;Y50-N18A-A;-
ATV;SUZUKI;400;LT-A400 Eiger 2WD, F Eiger 4WD;02-07;YTX14H-BS;YTX14-BS;-;-
ATV;SUZUKI;400;LT-F400 Eiger 2WD, F Eiger 4WD;02-07;YTX14H-BS;YTX14-BS;-;-
ATV;SUZUKI;400;LT-Z400 QuadSport;03-09;-;YTX9-BS;-;-
ATV;SUZUKI;400;LT-A400F King Quod;-9;YTX14H-BS;YTX14-BS;-;-
ATV;SUZUKI;450;LT-A450X King Quad;07-08;YTX14H-BS;YTX14-BS;-;-
ATV;SUZUKI;450;LT-R450 QuadRacer;06-09;YTZ10S;YTX7A-BS;-;-
ATV;SUZUKI;500;LT-A500F QuadMaster;00-01;-;YTX16-BS-1;-;-
ATV;SUZUKI;500;LT-A500F Vinson 4WD;04-07;YTX20CH-BS;-;-;-
ATV;SUZUKI;500;LT-A500F Vinson 4WD;02-03;YTX20CH-BS;YTX16-BS;-;-
ATV;SUZUKI;500;LT-F500F Vinson Manual 4WD;04-07;YTX20CH-BS;-;-;-
ATV;SUZUKI;500;LT-F500F Vinson Manual 4WD;03;YTX20CH-BS;YTX16-BS;-;-
ATV;SUZUKI;700;LT700 Twin Peaks;04-;YTX20CH-BS;-;-;-
ATV;SUZUKI;700;LT-A700X King Quad;05-07;YTX20CH-BS;-;-;-
ATV;SUZUKI;700;LT-V700F Twin Peaks;04-05;YTX14H-BS;YTX14-BS;-;-
ATV;SUZUKI;750;LT-A750X King Quad;07-09;YTX20CH-BS;-;-;-
ATV;YAMAHA;50;YFM50 Raptor;04-09;-;-;-;12N7D-3B
ATV;YAMAHA;80;YFM80 Badger;85-01;-;-;-;12N7D-3B
ATV;YAMAHA;80;YFM80 Grizzly;05-08;-;-;-;12N7D-3B
ATV;YAMAHA;80;YFM80R Raptor;02-08;-;-;-;12N7D-3B
ATV;YAMAHA;100;YFM100 Champ;87-91;-;-;-;12N7D-3B
ATV;YAMAHA;125;YFA-1 Breeze;89-04;-;-;YB12C-A;-
ATV;YAMAHA;125;YFM125S, G;04-08;-;-;YB12C-A;-
ATV;YAMAHA;200;YFM200 Moto-4;85;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;200;YFM200, DX Moto 4;85-89;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;200;YTM200, E, ER Tri Moto;83-85;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;225;YFM225 Moto 4;86-88;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;225;YTM225DR Tri Moto;85-86;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;225;YTM225DR, DX Tri-Moto;83-86;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;225;YTM225DX Tri Moto;83-85;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;230;YFU-1/T Pro-Hauler;89;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;250;YFB250, F Timber Wolf;92-00;-;-;YB12C-A;-
ATV;YAMAHA;250;YFM250 Bear Tracker;99-04;YTX14AH-BS;-;YB14A-A2;-
ATV;YAMAHA;250;YFM250 Moto 4;89-91;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;250;YFM250B Big Bear;07-08;YTX14AH-BS;-;YB14A-A2;-
ATV;YAMAHA;250;YFM250B Bruin;05-06;YTX14AH-BS;-;YB14A-A2;-
ATV;YAMAHA;250;YFM250R Raptor;08-09;YTZ7S;-;-;-
ATV;YAMAHA;350;YFM 350RV Raptor;04-05;YTZ10S;-;-;-
ATV;YAMAHA;350;YFM350;07;YTZ10S;-;-;-
ATV;YAMAHA;350;YFM350A,FWA,FWAN,AS;07;YTX14AH-BS;-;-;-
ATV;YAMAHA;350;YFM350B Bruin;04-06;YTX14AH-BS;-;-;-
ATV;YAMAHA;350;YFM350ER Moto 4;87-95;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;350;YFM350F, U Big Bear;87-99;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;350;YFM350FW Big Bear 4WD;87-99;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;350;YFM350FX Wolverine;95-05;-;-;YB12C-A;-
ATV;YAMAHA;350;YFM350FX Wolverine;06-08;YTX14AH-BS;-;-;-
ATV;YAMAHA;350;YFM350G FG Grizzly;07-09;YTX14AH-BS;-;-;-
ATV;YAMAHA;350;YFM350R Raptor;04-09;YTZ10S;-;-;-
ATV;YAMAHA;350;YFM350U Big Bear 2WD;96-99;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;350;YFM350X Warrior;87-03;-;-;YB12C-A;-
ATV;YAMAHA;350;YFP350 TerraPro;88;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;400;YF400FG Grizzly;07-09;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;400;YFM400FB Big Bear;00-09;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;400;YFM400FG Grizzly;07-08;YTX14AH-BS;-;-;-
ATV;YAMAHA;400;YFM400FW Kodiak;93-95;YTX14AH-BS;-;YB14A-A1;-
ATV;YAMAHA;400;YFM400FW Kodiak/Automatic;03-06;YTX14AH-BS;-;-;-
ATV;YAMAHA;400;YFM400FW Kodiak/Automatic;96-02;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;400;YFM400FWN Big Bear 4WD;00-03;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;400;YFM400N Big Bear 2WD;00-03;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;450;YFM450FG Grizzly;07-09;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;450;YFM450FW Automatic;03-09;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;450;YFM450FX Wolverine;06-08;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;450;YFZ450;04-09;-;YT7B-BS;-;-
ATV;YAMAHA;450;YFZ450V;-9;-;YT7B-BS;-;-
ATV;YAMAHA;550;YMF550 Grizzly;-9;YTX20HL-BS;-;-;-
ATV;YAMAHA;600;YFM600FW Grizzly;98-01;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;600;YFV600FW Grizzly;98-01;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;660;YFM660FA Grizzly;02-08;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;660;YFM660R Raptor;01-05;YTX14H-BS;YTX14-BS;-;-
ATV;YAMAHA;700;YFM700FG Grizzly;07-09;YTX20HL-BS;YTX20L-BS;-;-
ATV;YAMAHA;700;YFM700R Raptor;06-09;-;YT9B-BS;-;-
Snowmobile;ARTIC CAT;1056;Z1, T Z1;-9;YTX20H-BS;-;-;-
Snowmobile;ARTIC CAT;nan;T500, T570;-9;-;-;YB18-A;-
Snowmobile;ARTIC CAT;nan;500cc & Over;91-01;-;-;YB18-A;-
Snowmobile;ARTIC CAT;nan;All EFI Models 500cc & Over (W/O El. Starter);94-01;-;-;YB7-A;-
Snowmobile;ARTIC CAT;nan;All EFI Models 500cc & Over (W/O El. Starter);91-93;-;-;YB14L-A2;-
Snowmobile;ARTIC CAT;nan;"All EFI Models 500cc & Over all carburetor 
models";91-01;-;-;Y50-N18L-A-CX;-
Snowmobile;ARTIC CAT;nan;All Models Less than 500cc;-93;-;-;YB14L-A2;-
Snowmobile;ARTIC CAT;nan;All Models Less than 500cc;94-01;-;-;YB14-A2;-
Snowmobile;ARTIC CAT;nan;Bearcat 340, 440;95-00;YTX14AH-BS;-;YB14-A2;-
Snowmobile;ARTIC CAT;nan;Bearcat 570;04-09;YTX24HL-BS;-;Y50-N18L-A-CX;-
Snowmobile;ARTIC CAT;nan;Bearcat 570, WT Turbo;06-07;YTX24HL-BS;-;-;-
Snowmobile;ARTIC CAT;nan;Bearcat WT;05-07;YTX24HL-BS;-;-;-
Snowmobile;ARTIC CAT;nan;Bearcat WT;03-04;YTX24HL-BS;-;Y50-N18L-A-CX;-
Snowmobile;ARTIC CAT;nan;Bearcat WT;95-02;YTX20H-BS;YTX20-BS;YB18-A;-
Snowmobile;ARTIC CAT;nan;Bearcat WT Turbo;06-07;YTX24HL-BS;-;-;-
Snowmobile;ARTIC CAT;nan;Cheetah;91-93;YTX14AHL-BS;-;YB14L-A2;-
Snowmobile;ARTIC CAT;nan;Cheetah;86-90;-;-;YB16L-B;-
Snowmobile;ARTIC CAT;nan;Cougar;95-98;YTX20H-BS;YTX20-BS;YB18-A;-
Snowmobile;ARTIC CAT;nan;Cougar;91-94;YTX14AHL-BS;-;YB14L-A2;-
Snowmobile;ARTIC CAT;nan;Cougar;85-90;-;-;YB16L-B;-
Snowmobile;ARTIC CAT;nan;Crossfire 500;07;YTX20H-BS;-;-;-
